clip,vehicle_id,terminal_event_id,original_event_description,vlm_events_for_pipeline,vlm_change_type,change_action,change_reason,removed_event,added_event,event_changed_flag
1724,366751690,4882303786138480436,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1725,507301777,4882303786138478305,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1726,425968651,4882303786138422703,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1727,322641996,4882303786138402888,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1728,507301777,4882303786138384285,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1729,366751690,4882303786138368529,v_yawn,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_yawn,,1
1730,429576946,4882303786138366749,v_fatigue,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_fatigue,,1
1731,365670886,4882303786138359343,v_eye_closed,['v_phone'],contradicted,removed,VLM contradicted original telematics event — original removed,v_eye_closed,,1
1731,365670886,4882303786138359343,v_eye_closed,['v_phone'],contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1732,322641996,4882303786138354602,v_yawn,['v_fatigue'],refined,added,refined added extra VLM context,,v_fatigue,1
1733,365670886,4882303786138328726,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1734,366751690,4882303786138327704,v_distraction,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1735,425968651,4882303786138306309,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1736,507301777,4882303786138267598,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1737,366751690,4882303786138245017,v_distraction,[],review_only,no_change,review_only found nothing new to add,,,0
1738,366751690,4882303786138198444,v_eye_closed,['v_phone'],contradicted,removed,VLM contradicted original telematics event — original removed,v_eye_closed,,1
1738,366751690,4882303786138198444,v_eye_closed,['v_phone'],contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1739,366751690,4882303786138173712,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1740,434850546,4882303786138025618,v_cam_covered,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_cam_covered,,1
1741,434850546,4882303786137980128,v_fatigue,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
1741,434850546,4882303786137980128,v_fatigue,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1742,434850546,4882303786137975607,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1743,371660225,4882303786136982989,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1744,371660225,4882303786136961044,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1745,371660225,4882303786136936349,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1746,371660225,4882303786136910639,dHDG,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
1747,371660225,4882303786136884553,dHDG,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
1748,371660225,4882303786136855414,dHDG,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
1749,371660225,4882303786136826966,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1750,371660225,4882303786136797145,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1751,371660225,4882303786136759623,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1752,373272248,4882303786136601516,v_distraction,['v_distraction'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1753,443717449,4882303786136556789,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1754,322619618,4882303786136437935,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1755,322619618,4882303786136437886,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1756,322619618,4882303786136437521,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1757,322619618,4882303786136437264,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1758,322619618,4882303786136437053,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1759,373272248,4882303786136424578,v_distraction,"['SEATBELT_D_OFF', 'v_distraction']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1760,365670886,4882303786136395779,v_yawn,['v_fatigue'],refined,added,refined added extra VLM context,,v_fatigue,1
1761,365670886,4882303786136317889,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1762,373272248,4882303786136255932,v_cam_covered,[],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1763,443717449,4882303786136140365,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1764,523824244,4882303786136048709,v_distraction,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_distraction,,1
1764,523824244,4882303786136048709,v_distraction,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1765,507302529,4882303786136020269,v_cam_covered,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_cam_covered,,1
1765,507302529,4882303786136020269,v_cam_covered,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1766,464868635,4882303786135987750,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1767,464868635,4882303786135881994,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1768,507451763,4882303786135754476,v_cam_covered,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_cam_covered,,1
1769,333545827,4882303786135521339,v_fatigue,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
1769,333545827,4882303786135521339,v_fatigue,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1770,523824244,4882303786135515820,v_distraction,"['SEATBELT_D_OFF', 'v_distraction']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1771,334008589,4882303786135511546,v_yawn,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
1771,334008589,4882303786135511546,v_yawn,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1772,429576946,4882303786135493201,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1773,523824244,4882303786135400152,v_distraction,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_distraction,,1
1773,523824244,4882303786135400152,v_distraction,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1774,460126729,4882303786135396488,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1775,337268755,4882303786135395798,v_cam_covered,"['v_phone', 'v_distraction']",contradicted,removed,VLM contradicted original telematics event — original removed,v_cam_covered,,1
1775,337268755,4882303786135395798,v_cam_covered,"['v_phone', 'v_distraction']",contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1775,337268755,4882303786135395798,v_cam_covered,"['v_phone', 'v_distraction']",contradicted,added,VLM contradicted original — replacement VLM event added,,v_distraction,1
1776,337268755,4882303786135388297,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1777,334159140,4882303786135372710,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1778,334154315,4882303786135322130,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1779,333584194,4882303786135273196,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1780,443717449,4882303786135260765,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1781,338306241,4882303786135167842,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1782,373265130,4882303786135019471,v_yawn,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_yawn,,1
1783,435028160,4882303786134960340,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1784,366751690,4882303786134876264,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1785,334008589,4882303786134849625,v_yawn,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
1785,334008589,4882303786134849625,v_yawn,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1786,443717449,4882303786134826900,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1787,366751690,4882303786134824952,v_eye_closed,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_eye_closed,,1
1788,366751690,4882303786134819638,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1789,460126729,4882303786134794400,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1790,373265130,4882303786134755367,v_fatigue,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_fatigue,,1
1791,425968651,4882303786134748679,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1792,425968651,4882303786134742767,v_yawn,['v_fatigue'],refined,added,refined added extra VLM context,,v_fatigue,1
1793,334008589,4882303786134704343,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1794,334008589,4882303786134702115,v_yawn,"['SEATBELT_D_OFF', 'v_phone']",contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
1794,334008589,4882303786134702115,v_yawn,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1794,334008589,4882303786134702115,v_yawn,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1795,460126729,4882303786134657264,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1796,434885978,4882303786134649643,v_eye_closed,['v_fatigue'],refined,added,refined added extra VLM context,,v_fatigue,1
1797,453865293,4882303786134623066,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1798,425968651,4882303786134608576,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1799,523824244,4882303786134590159,v_yawn,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_yawn,,1
1800,366751690,4882303786134521160,v_eye_closed,"['v_phone', 'v_fatigue']",refined,added,refined added extra VLM context,,v_phone,1
1800,366751690,4882303786134521160,v_eye_closed,"['v_phone', 'v_fatigue']",refined,added,refined added extra VLM context,,v_fatigue,1
1801,425968651,4882303786134485701,v_yawn,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_yawn,,1
1802,434885978,4882303786134478213,v_eye_closed,['v_fatigue'],refined,added,refined added extra VLM context,,v_fatigue,1
1803,317984646,4882303786134473703,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1804,334008589,4882303786134471342,v_yawn,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_yawn,,1
1805,425968651,4882303786134469717,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1806,454270937,4882303786134463951,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1807,366751690,4882303786134458642,v_phone,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_phone,,1
1808,443717449,4882303786134403686,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1809,429536893,4882303786134394075,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1810,366751690,4882303786134361296,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1811,523824244,4882303786134337932,v_yawn,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_yawn,,1
1812,366751690,4882303786134306083,v_eye_closed,['v_phone'],contradicted,removed,VLM contradicted original telematics event — original removed,v_eye_closed,,1
1812,366751690,4882303786134306083,v_eye_closed,['v_phone'],contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1813,425968651,4882303786134305615,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1814,429536893,4882303786134242921,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1815,434885978,4882303786134226142,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1816,338306241,4882303786134211401,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1817,460126901,4882303786134205460,v_fatigue,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
1817,460126901,4882303786134205460,v_fatigue,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1818,460126901,4882303786134186595,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1819,425968651,4882303786134130538,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1820,453865293,4882303786134125205,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1821,366751690,4882303786134084559,v_phone,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_phone,,1
1822,523824244,4882303786134041154,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1823,365670886,4882303786134031784,v_distraction,"['SEATBELT_D_OFF', 'v_distraction']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1824,366751690,4882303786134017094,v_eye_closed,"['SEATBELT_D_OFF', 'v_phone']",contradicted,removed,VLM contradicted original telematics event — original removed,v_eye_closed,,1
1824,366751690,4882303786134017094,v_eye_closed,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1824,366751690,4882303786134017094,v_eye_closed,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1825,464868635,4882303786133987677,v_phone,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_phone,,1
1825,464868635,4882303786133987677,v_phone,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1826,429536893,4882303786133984627,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1827,304245737,4882303786133979399,v_yawn,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_yawn,,1
1828,460126901,4882303786133968271,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1829,415734364,4882303786133953115,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1830,366751690,4882303786133908984,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1831,453865293,4882303786133900276,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1832,416296124,4882303786133877737,v_cam_covered,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1833,454270937,4882303786133848529,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1834,334008589,4882303786133842555,v_yawn,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
1834,334008589,4882303786133842555,v_yawn,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1835,460126901,4882303786133804748,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1836,365670886,4882303786133778964,v_eye_closed,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_eye_closed,,1
1837,336854753,4882303786133725977,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1838,333584194,4882303786133687321,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1839,454260123,4882303786133676696,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1840,523824244,4882303786133668911,v_distraction,['v_distraction'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1841,460126729,4882303786133539301,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1842,317984438,4882303786133450969,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1843,507301777,4882303786133421942,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1844,333584194,4882303786133420885,v_yawn,"['SEATBELT_D_OFF', 'v_phone']",contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
1844,333584194,4882303786133420885,v_yawn,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1844,333584194,4882303786133420885,v_yawn,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1845,454260123,4882303786133364694,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1846,365599055,4882303786133355469,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1847,333211468,4882303786133349334,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1848,365599055,4882303786133332593,v_fatigue,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_fatigue,,1
1849,333211468,4882303786133299257,v_fatigue,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_fatigue,,1
1850,365598883,4882303786133264909,v_distraction,['v_distraction'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1851,333584194,4882303786133248197,v_yawn,"['SEATBELT_D_OFF', 'v_phone']",contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
1851,333584194,4882303786133248197,v_yawn,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1851,333584194,4882303786133248197,v_yawn,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1852,365598486,4882303786133240836,v_fatigue,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
1852,365598486,4882303786133240836,v_fatigue,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1853,454260123,4882303786133133032,v_phone,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_phone,,1
1853,454260123,4882303786133133032,v_phone,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1854,523824244,4882303786132889749,v_distraction,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_distraction,,1
1854,523824244,4882303786132889749,v_distraction,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1855,304246535,4882303786132848530,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1856,429536893,4882303786132835813,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1857,460126729,4882303786132831130,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1858,429536893,4882303786132688611,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1859,322784039,4882303786132685146,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1860,460126729,4882303786132605366,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1861,366751690,4882303786132539934,v_eye_closed,['v_phone'],contradicted,removed,VLM contradicted original telematics event — original removed,v_eye_closed,,1
1861,366751690,4882303786132539934,v_eye_closed,['v_phone'],contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1862,366751690,4882303786132376858,v_yawn,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_yawn,,1
1863,338306241,4882303786132308312,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1864,366751690,4882303786132234926,v_distraction,[],not_confirmed,removed,"original event not confirmed by VLM, so it was removed",v_distraction,,1
1865,366751690,4882303786132216075,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1866,366751690,4882303786132210886,v_eye_closed,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_eye_closed,,1
1866,366751690,4882303786132210886,v_eye_closed,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1867,460126729,4882303786132157456,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1868,365598486,4882303786132151382,v_yawn,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_yawn,,1
1868,365598486,4882303786132151382,v_yawn,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1869,338306241,4882303786132149441,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1870,365670886,4882303786132144699,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1871,507451763,4882303786132070593,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1872,429536893,4882303786132022455,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1873,335116387,4882303786131955595,v_phone,"['SEATBELT_D_OFF', 'v_phone']",refined,added,refined added extra VLM context,,SEATBELT_D_OFF,1
1874,335116387,4882303786131885803,v_fatigue,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
1874,335116387,4882303786131885803,v_fatigue,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1875,373272248,4882303786131867174,v_fatigue,['SEATBELT_D_OFF'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
1875,373272248,4882303786131867174,v_fatigue,['SEATBELT_D_OFF'],contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
1876,409223544,4882303786131748507,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1877,429536893,4882303786131733995,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1878,373272248,4882303786131690337,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
1878,373272248,4882303786131690337,PER,"['SEATBELT_D_OFF', 'v_phone']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
1879,409223544,4882303786131684018,v_fatigue,['v_phone'],contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
1879,409223544,4882303786131684018,v_fatigue,['v_phone'],contradicted,added,VLM contradicted original — replacement VLM event added,,v_phone,1
1880,523822178,4882303786131683572,Ign ON,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
1881,460126729,4882303786131663263,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1882,336916651,4882303786131657211,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
1883,429536893,4882303786131656506,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
1883,429536893,4882303786131656506,dHDG,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
1884,518311941,4882303786131645254,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1885,429536893,4882303786131598259,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1886,443717449,4882303786131559032,PER,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
1887,509637926,4882303786131550529,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1888,523821830,4882303786131546329,PER,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_phone,1
1888,523821830,4882303786131546329,PER,"['v_phone', 'v_distraction']",new_context_added,added,new_context_added added extra VLM context,,v_distraction,1
1889,388775883,4882303786131532777,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1890,333545827,4882303786131527037,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1891,453865293,4882303786131507021,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1892,334148753,4882303786131449530,dHDG,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
1893,523821771,4882303786131438898,v_Headway_Mon,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1894,422017575,4882303786131434174,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1895,509637688,4882303786131433474,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1896,333211468,4882303786131421108,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1897,518312835,4882303786131420227,Ign ON,['SEATBELT_D_OFF'],new_context_added,added,new_context_added added extra VLM context,,SEATBELT_D_OFF,1
1898,339001982,4882303786131414711,PER,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1899,338306241,4882303786131336331,v_phone,['v_phone'],confirmed,no_change,"original event stayed, no extra VLM event needed",,,0
1900,511465936,4882303786131333186,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1901,511506200,4882303786131300707,dHDG,[],no_vlm_signal,no_change,VLM produced no usable event,,,0
1902,460126901,4882303786131287659,v_fatigue,"['SEATBELT_D_OFF', 'v_phone']",contradicted,removed,VLM contradicted original telematics event — original removed,v_fatigue,,1
1902,460126901,4882303786131287659,v_fatigue,"['SEATBELT_D_OFF', 'v_phone']",contradicted,added,VLM contradicted original — replacement VLM event added,,SEATBELT_D_OFF,1
